Expiry,Maturity,Strike,Vol,ExpiryLabel,MaturityLabel,ExpiryDate,MaturityDate,AbsStrike
1,1095,-900,62.71,1D,3Y,23/04/2018,26/04/2021,-615
1,1095,-890,62.71,1D,3Y,23/04/2018,26/04/2021,-605
1,1095,-880,62.71,1D,3Y,23/04/2018,26/04/2021,-595
1,1095,-870,62.71,1D,3Y,23/04/2018,26/04/2021,-585
1,1095,-860,62.71,1D,3Y,23/04/2018,26/04/2021,-575
1,1095,-850,62.71,1D,3Y,23/04/2018,26/04/2021,-565
1,1095,-840,62.71,1D,3Y,23/04/2018,26/04/2021,-555
1,1095,-830,62.71,1D,3Y,23/04/2018,26/04/2021,-545
1,1095,-820,62.71,1D,3Y,23/04/2018,26/04/2021,-535
1,1095,-810,62.71,1D,3Y,23/04/2018,26/04/2021,-525
1,1095,-800,62.71,1D,3Y,23/04/2018,26/04/2021,-515
1,1095,-790,62.71,1D,3Y,23/04/2018,26/04/2021,-505
1,1095,-780,62.71,1D,3Y,23/04/2018,26/04/2021,-495
1,1095,-770,62.71,1D,3Y,23/04/2018,26/04/2021,-485
1,1095,-760,62.71,1D,3Y,23/04/2018,26/04/2021,-475
1,1095,-750,62.71,1D,3Y,23/04/2018,26/04/2021,-465
1,1095,-740,62.71,1D,3Y,23/04/2018,26/04/2021,-455
1,1095,-730,62.71,1D,3Y,23/04/2018,26/04/2021,-445
1,1095,-720,62.71,1D,3Y,23/04/2018,26/04/2021,-435
1,1095,-710,62.71,1D,3Y,23/04/2018,26/04/2021,-425
1,1095,-700,62.71,1D,3Y,23/04/2018,26/04/2021,-415
1,1095,-690,62.71,1D,3Y,23/04/2018,26/04/2021,-405
1,1095,-680,62.71,1D,3Y,23/04/2018,26/04/2021,-395
1,1095,-670,62.71,1D,3Y,23/04/2018,26/04/2021,-385
1,1095,-660,62.71,1D,3Y,23/04/2018,26/04/2021,-375
1,1095,-650,62.71,1D,3Y,23/04/2018,26/04/2021,-365
1,1095,-640,62.71,1D,3Y,23/04/2018,26/04/2021,-355
1,1095,-630,62.71,1D,3Y,23/04/2018,26/04/2021,-345
1,1095,-620,62.71,1D,3Y,23/04/2018,26/04/2021,-335
1,1095,-610,62.71,1D,3Y,23/04/2018,26/04/2021,-325
1,1095,-600,62.71,1D,3Y,23/04/2018,26/04/2021,-315
1,1095,-590,62.71,1D,3Y,23/04/2018,26/04/2021,-305
1,1095,-580,62.71,1D,3Y,23/04/2018,26/04/2021,-295
1,1095,-570,62.71,1D,3Y,23/04/2018,26/04/2021,-285
1,1095,-560,62.71,1D,3Y,23/04/2018,26/04/2021,-275
1,1095,-550,62.71,1D,3Y,23/04/2018,26/04/2021,-265
1,1095,-540,62.71,1D,3Y,23/04/2018,26/04/2021,-255
1,1095,-530,62.71,1D,3Y,23/04/2018,26/04/2021,-245
1,1095,-520,62.71,1D,3Y,23/04/2018,26/04/2021,-235
1,1095,-510,62.71,1D,3Y,23/04/2018,26/04/2021,-225
1,1095,-500,62.71,1D,3Y,23/04/2018,26/04/2021,-215
1,1095,-490,62.71,1D,3Y,23/04/2018,26/04/2021,-205
1,1095,-480,62.71,1D,3Y,23/04/2018,26/04/2021,-195
1,1095,-470,62.71,1D,3Y,23/04/2018,26/04/2021,-185
1,1095,-460,62.71,1D,3Y,23/04/2018,26/04/2021,-175
1,1095,-450,62.71,1D,3Y,23/04/2018,26/04/2021,-165
1,1095,-440,62.71,1D,3Y,23/04/2018,26/04/2021,-155
1,1095,-430,62.71,1D,3Y,23/04/2018,26/04/2021,-145
1,1095,-420,62.71,1D,3Y,23/04/2018,26/04/2021,-135
1,1095,-410,62.71,1D,3Y,23/04/2018,26/04/2021,-125
1,1095,-400,62.71,1D,3Y,23/04/2018,26/04/2021,-115
1,1095,-390,62.71,1D,3Y,23/04/2018,26/04/2021,-105
1,1095,-380,62.71,1D,3Y,23/04/2018,26/04/2021,-95
1,1095,-370,62.71,1D,3Y,23/04/2018,26/04/2021,-85
1,1095,-360,62.71,1D,3Y,23/04/2018,26/04/2021,-75
1,1095,-350,62.71,1D,3Y,23/04/2018,26/04/2021,-65
1,1095,-340,62.71,1D,3Y,23/04/2018,26/04/2021,-55
1,1095,-330,62.71,1D,3Y,23/04/2018,26/04/2021,-45
1,1095,-320,62.71,1D,3Y,23/04/2018,26/04/2021,-35
1,1095,-310,62.71,1D,3Y,23/04/2018,26/04/2021,-25
1,1095,-300,62.71,1D,3Y,23/04/2018,26/04/2021,-15
1,1095,-290,62.71,1D,3Y,23/04/2018,26/04/2021,-5
1,1095,-280,62.71,1D,3Y,23/04/2018,26/04/2021,5
1,1095,-270,62.71,1D,3Y,23/04/2018,26/04/2021,15
1,1095,-260,62.71,1D,3Y,23/04/2018,26/04/2021,25
1,1095,-250,62.71,1D,3Y,23/04/2018,26/04/2021,35
1,1095,-240,62.71,1D,3Y,23/04/2018,26/04/2021,45
1,1095,-230,62.71,1D,3Y,23/04/2018,26/04/2021,55
1,1095,-220,62.71,1D,3Y,23/04/2018,26/04/2021,65
1,1095,-210,62.71,1D,3Y,23/04/2018,26/04/2021,75
1,1095,-200,62.71,1D,3Y,23/04/2018,26/04/2021,85
1,1095,-190,62.71,1D,3Y,23/04/2018,26/04/2021,95
1,1095,-180,62.71,1D,3Y,23/04/2018,26/04/2021,105
1,1095,-170,62.71,1D,3Y,23/04/2018,26/04/2021,115
1,1095,-160,62.71,1D,3Y,23/04/2018,26/04/2021,125
1,1095,-150,62.71,1D,3Y,23/04/2018,26/04/2021,135
1,1095,-140,62.71,1D,3Y,23/04/2018,26/04/2021,145
1,1095,-130,62.71,1D,3Y,23/04/2018,26/04/2021,155
1,1095,-120,62.71,1D,3Y,23/04/2018,26/04/2021,165
1,1095,-110,62.71,1D,3Y,23/04/2018,26/04/2021,175
1,1095,-100,62.71,1D,3Y,23/04/2018,26/04/2021,185
1,1095,-90,62.71,1D,3Y,23/04/2018,26/04/2021,195
1,1095,-80,62.71,1D,3Y,23/04/2018,26/04/2021,205
1,1095,-70,62.71,1D,3Y,23/04/2018,26/04/2021,215
1,1095,-60,62.71,1D,3Y,23/04/2018,26/04/2021,225
1,1095,-50,62.71,1D,3Y,23/04/2018,26/04/2021,235
1,1095,-40,62.71,1D,3Y,23/04/2018,26/04/2021,245
1,1095,-30,62.71,1D,3Y,23/04/2018,26/04/2021,255
1,1095,-20,62.71,1D,3Y,23/04/2018,26/04/2021,265
1,1095,-10,62.71,1D,3Y,23/04/2018,26/04/2021,275
1,1095,0,62.71,1D,3Y,23/04/2018,26/04/2021,285
1,1095,10,62.71,1D,3Y,23/04/2018,26/04/2021,295
1,1095,20,62.71,1D,3Y,23/04/2018,26/04/2021,305
1,1095,30,62.71,1D,3Y,23/04/2018,26/04/2021,315
1,1095,40,62.71,1D,3Y,23/04/2018,26/04/2021,325
1,1095,50,62.71,1D,3Y,23/04/2018,26/04/2021,335
1,1095,60,62.71,1D,3Y,23/04/2018,26/04/2021,345
1,1095,70,62.71,1D,3Y,23/04/2018,26/04/2021,355
1,1095,80,62.71,1D,3Y,23/04/2018,26/04/2021,365
1,1095,90,62.71,1D,3Y,23/04/2018,26/04/2021,375
1,1095,100,62.71,1D,3Y,23/04/2018,26/04/2021,385
1,1095,110,62.71,1D,3Y,23/04/2018,26/04/2021,395
1,1095,120,62.71,1D,3Y,23/04/2018,26/04/2021,405
1,1095,130,62.71,1D,3Y,23/04/2018,26/04/2021,415
1,1095,140,62.71,1D,3Y,23/04/2018,26/04/2021,425
1,1095,150,62.71,1D,3Y,23/04/2018,26/04/2021,435
1,1095,160,62.71,1D,3Y,23/04/2018,26/04/2021,445
1,1095,170,62.71,1D,3Y,23/04/2018,26/04/2021,455
1,1095,180,62.71,1D,3Y,23/04/2018,26/04/2021,465
1,1095,190,62.71,1D,3Y,23/04/2018,26/04/2021,475
1,1095,200,62.71,1D,3Y,23/04/2018,26/04/2021,485
1,1095,210,62.71,1D,3Y,23/04/2018,26/04/2021,495
1,1095,220,62.71,1D,3Y,23/04/2018,26/04/2021,505
1,1095,230,62.71,1D,3Y,23/04/2018,26/04/2021,515
1,1095,240,62.71,1D,3Y,23/04/2018,26/04/2021,525
1,1095,250,62.71,1D,3Y,23/04/2018,26/04/2021,535
1,1095,260,62.71,1D,3Y,23/04/2018,26/04/2021,545
1,1095,270,62.71,1D,3Y,23/04/2018,26/04/2021,555
1,1095,280,62.71,1D,3Y,23/04/2018,26/04/2021,565
1,1095,290,62.71,1D,3Y,23/04/2018,26/04/2021,575
1,1095,300,62.71,1D,3Y,23/04/2018,26/04/2021,585
1,1095,310,62.71,1D,3Y,23/04/2018,26/04/2021,595
1,1095,320,62.71,1D,3Y,23/04/2018,26/04/2021,605
1,1095,330,62.71,1D,3Y,23/04/2018,26/04/2021,615
1,1095,340,62.71,1D,3Y,23/04/2018,26/04/2021,625
1,1095,350,62.71,1D,3Y,23/04/2018,26/04/2021,635
1,1095,360,62.71,1D,3Y,23/04/2018,26/04/2021,645
1,1095,370,62.71,1D,3Y,23/04/2018,26/04/2021,655
1,1095,380,62.71,1D,3Y,23/04/2018,26/04/2021,665
1,1095,390,62.71,1D,3Y,23/04/2018,26/04/2021,675
1,1095,400,62.71,1D,3Y,23/04/2018,26/04/2021,685
1,1095,410,62.71,1D,3Y,23/04/2018,26/04/2021,695
1,1095,420,62.71,1D,3Y,23/04/2018,26/04/2021,705
1,1095,430,62.71,1D,3Y,23/04/2018,26/04/2021,715
1,1095,440,62.71,1D,3Y,23/04/2018,26/04/2021,725
1,1095,450,62.71,1D,3Y,23/04/2018,26/04/2021,735
1,1095,460,62.71,1D,3Y,23/04/2018,26/04/2021,745
1,1095,470,62.71,1D,3Y,23/04/2018,26/04/2021,755
1,1095,480,62.71,1D,3Y,23/04/2018,26/04/2021,765
1,1095,490,62.71,1D,3Y,23/04/2018,26/04/2021,775
1,1095,500,62.71,1D,3Y,23/04/2018,26/04/2021,785
1,1095,510,62.71,1D,3Y,23/04/2018,26/04/2021,795
1,1095,520,62.71,1D,3Y,23/04/2018,26/04/2021,805
1,1095,530,62.71,1D,3Y,23/04/2018,26/04/2021,815
1,1095,540,62.71,1D,3Y,23/04/2018,26/04/2021,825
1,1095,550,62.71,1D,3Y,23/04/2018,26/04/2021,835
1,1095,560,62.71,1D,3Y,23/04/2018,26/04/2021,845
1,1095,570,62.71,1D,3Y,23/04/2018,26/04/2021,855
1,1095,580,62.71,1D,3Y,23/04/2018,26/04/2021,865
1,1095,590,62.71,1D,3Y,23/04/2018,26/04/2021,875
1,1095,600,62.71,1D,3Y,23/04/2018,26/04/2021,885
1,1095,610,62.71,1D,3Y,23/04/2018,26/04/2021,895
1,1095,620,62.71,1D,3Y,23/04/2018,26/04/2021,905
1,1095,630,62.71,1D,3Y,23/04/2018,26/04/2021,915
1,1095,640,62.71,1D,3Y,23/04/2018,26/04/2021,925
1,1095,650,62.71,1D,3Y,23/04/2018,26/04/2021,935
1,1095,660,62.71,1D,3Y,23/04/2018,26/04/2021,945
1,1095,670,62.71,1D,3Y,23/04/2018,26/04/2021,955
1,1095,680,62.71,1D,3Y,23/04/2018,26/04/2021,965
1,1095,690,62.71,1D,3Y,23/04/2018,26/04/2021,975
1,1095,700,62.71,1D,3Y,23/04/2018,26/04/2021,985
1,1095,710,62.71,1D,3Y,23/04/2018,26/04/2021,995
1,1095,720,62.71,1D,3Y,23/04/2018,26/04/2021,1005
1,1095,730,62.71,1D,3Y,23/04/2018,26/04/2021,1015
1,1095,740,62.71,1D,3Y,23/04/2018,26/04/2021,1025
1,1095,750,62.71,1D,3Y,23/04/2018,26/04/2021,1035
1,1095,760,62.71,1D,3Y,23/04/2018,26/04/2021,1045
1,1095,770,62.71,1D,3Y,23/04/2018,26/04/2021,1055
1,1095,780,62.71,1D,3Y,23/04/2018,26/04/2021,1065
1,1095,790,62.71,1D,3Y,23/04/2018,26/04/2021,1075
1,1095,800,62.71,1D,3Y,23/04/2018,26/04/2021,1085
1,1095,810,62.71,1D,3Y,23/04/2018,26/04/2021,1095
1,1095,820,62.71,1D,3Y,23/04/2018,26/04/2021,1105
1,1095,830,62.71,1D,3Y,23/04/2018,26/04/2021,1115
1,1095,840,62.71,1D,3Y,23/04/2018,26/04/2021,1125
1,1095,850,62.71,1D,3Y,23/04/2018,26/04/2021,1135
1,1095,860,62.71,1D,3Y,23/04/2018,26/04/2021,1145
1,1095,870,62.71,1D,3Y,23/04/2018,26/04/2021,1155
1,1095,880,62.71,1D,3Y,23/04/2018,26/04/2021,1165
1,1095,890,62.71,1D,3Y,23/04/2018,26/04/2021,1175
1,1095,900,62.71,1D,3Y,23/04/2018,26/04/2021,1185
1,1095,910,62.71,1D,3Y,23/04/2018,26/04/2021,1195
1,1095,920,62.71,1D,3Y,23/04/2018,26/04/2021,1205
1,1095,930,62.71,1D,3Y,23/04/2018,26/04/2021,1215
1,1095,940,62.71,1D,3Y,23/04/2018,26/04/2021,1225
1,1095,950,62.71,1D,3Y,23/04/2018,26/04/2021,1235
1,1095,960,62.71,1D,3Y,23/04/2018,26/04/2021,1245
1,1095,970,62.71,1D,3Y,23/04/2018,26/04/2021,1255
1,1095,980,62.71,1D,3Y,23/04/2018,26/04/2021,1265
1,1095,990,62.71,1D,3Y,23/04/2018,26/04/2021,1275
1,1460,-990,70.59,1D,4Y,23/04/2018,26/04/2022,-702
1,1460,-980,70.59,1D,4Y,23/04/2018,26/04/2022,-692
1,1460,-970,70.59,1D,4Y,23/04/2018,26/04/2022,-682
1,1460,-960,70.59,1D,4Y,23/04/2018,26/04/2022,-672
1,1460,-950,70.59,1D,4Y,23/04/2018,26/04/2022,-662
1,1460,-940,70.59,1D,4Y,23/04/2018,26/04/2022,-652
1,1460,-930,70.59,1D,4Y,23/04/2018,26/04/2022,-642
1,1460,-920,70.59,1D,4Y,23/04/2018,26/04/2022,-632
1,1460,-910,70.59,1D,4Y,23/04/2018,26/04/2022,-622
1,1460,-900,70.59,1D,4Y,23/04/2018,26/04/2022,-612
1,1460,-890,70.59,1D,4Y,23/04/2018,26/04/2022,-602
1,1460,-880,70.59,1D,4Y,23/04/2018,26/04/2022,-592
1,1460,-870,70.59,1D,4Y,23/04/2018,26/04/2022,-582
1,1460,-860,70.59,1D,4Y,23/04/2018,26/04/2022,-572
1,1460,-850,70.59,1D,4Y,23/04/2018,26/04/2022,-562
1,1460,-840,70.59,1D,4Y,23/04/2018,26/04/2022,-552
1,1460,-830,70.59,1D,4Y,23/04/2018,26/04/2022,-542
1,1460,-820,70.59,1D,4Y,23/04/2018,26/04/2022,-532
1,1460,-810,70.59,1D,4Y,23/04/2018,26/04/2022,-522
1,1460,-800,70.59,1D,4Y,23/04/2018,26/04/2022,-512
1,1460,-790,70.59,1D,4Y,23/04/2018,26/04/2022,-502
1,1460,-780,70.59,1D,4Y,23/04/2018,26/04/2022,-492
1,1460,-770,70.59,1D,4Y,23/04/2018,26/04/2022,-482
1,1460,-760,70.59,1D,4Y,23/04/2018,26/04/2022,-472
1,1460,-750,70.59,1D,4Y,23/04/2018,26/04/2022,-462
1,1460,-740,70.59,1D,4Y,23/04/2018,26/04/2022,-452
1,1460,-730,70.59,1D,4Y,23/04/2018,26/04/2022,-442
1,1460,-720,70.59,1D,4Y,23/04/2018,26/04/2022,-432
1,1460,-710,70.59,1D,4Y,23/04/2018,26/04/2022,-422
1,1460,-700,70.59,1D,4Y,23/04/2018,26/04/2022,-412
1,1460,-690,70.59,1D,4Y,23/04/2018,26/04/2022,-402
1,1460,-680,70.59,1D,4Y,23/04/2018,26/04/2022,-392
1,1460,-670,70.59,1D,4Y,23/04/2018,26/04/2022,-382
1,1460,-660,70.59,1D,4Y,23/04/2018,26/04/2022,-372
1,1460,-650,70.59,1D,4Y,23/04/2018,26/04/2022,-362
1,1460,-640,70.59,1D,4Y,23/04/2018,26/04/2022,-352
1,1460,-630,70.59,1D,4Y,23/04/2018,26/04/2022,-342
1,1460,-620,70.59,1D,4Y,23/04/2018,26/04/2022,-332
1,1460,-610,70.59,1D,4Y,23/04/2018,26/04/2022,-322
1,1460,-600,70.59,1D,4Y,23/04/2018,26/04/2022,-312
1,1460,-590,70.59,1D,4Y,23/04/2018,26/04/2022,-302
1,1460,-580,70.59,1D,4Y,23/04/2018,26/04/2022,-292
1,1460,-570,70.59,1D,4Y,23/04/2018,26/04/2022,-282
1,1460,-560,70.59,1D,4Y,23/04/2018,26/04/2022,-272
1,1460,-550,70.59,1D,4Y,23/04/2018,26/04/2022,-262
1,1460,-540,70.59,1D,4Y,23/04/2018,26/04/2022,-252
1,1460,-530,70.59,1D,4Y,23/04/2018,26/04/2022,-242
1,1460,-520,70.59,1D,4Y,23/04/2018,26/04/2022,-232
1,1460,-510,70.59,1D,4Y,23/04/2018,26/04/2022,-222
1,1460,-500,70.59,1D,4Y,23/04/2018,26/04/2022,-212
1,1460,-490,70.59,1D,4Y,23/04/2018,26/04/2022,-202
1,1460,-480,70.59,1D,4Y,23/04/2018,26/04/2022,-192
1,1460,-470,70.59,1D,4Y,23/04/2018,26/04/2022,-182
1,1460,-460,70.59,1D,4Y,23/04/2018,26/04/2022,-172
1,1460,-450,70.59,1D,4Y,23/04/2018,26/04/2022,-162
1,1460,-440,70.59,1D,4Y,23/04/2018,26/04/2022,-152
1,1460,-430,70.59,1D,4Y,23/04/2018,26/04/2022,-142
1,1460,-420,70.59,1D,4Y,23/04/2018,26/04/2022,-132
1,1460,-410,70.59,1D,4Y,23/04/2018,26/04/2022,-122
1,1460,-400,70.59,1D,4Y,23/04/2018,26/04/2022,-112
1,1460,-390,70.59,1D,4Y,23/04/2018,26/04/2022,-102
1,1460,-380,70.59,1D,4Y,23/04/2018,26/04/2022,-92
1,1460,-370,70.59,1D,4Y,23/04/2018,26/04/2022,-82
1,1460,-360,70.59,1D,4Y,23/04/2018,26/04/2022,-72
1,1460,-350,70.59,1D,4Y,23/04/2018,26/04/2022,-62
1,1460,-340,70.59,1D,4Y,23/04/2018,26/04/2022,-52
1,1460,-330,70.59,1D,4Y,23/04/2018,26/04/2022,-42
1,1460,-320,70.59,1D,4Y,23/04/2018,26/04/2022,-32
1,1460,-310,70.59,1D,4Y,23/04/2018,26/04/2022,-22
1,1460,-300,70.59,1D,4Y,23/04/2018,26/04/2022,-12
1,1460,-290,70.59,1D,4Y,23/04/2018,26/04/2022,-2
1,1460,-280,70.59,1D,4Y,23/04/2018,26/04/2022,8
1,1460,-270,70.59,1D,4Y,23/04/2018,26/04/2022,18
1,1460,-260,70.59,1D,4Y,23/04/2018,26/04/2022,28
1,1460,-250,70.59,1D,4Y,23/04/2018,26/04/2022,38
1,1460,-240,70.59,1D,4Y,23/04/2018,26/04/2022,48
1,1460,-230,70.59,1D,4Y,23/04/2018,26/04/2022,58
1,1460,-220,70.59,1D,4Y,23/04/2018,26/04/2022,68
1,1460,-210,70.59,1D,4Y,23/04/2018,26/04/2022,78
1,1460,-200,70.59,1D,4Y,23/04/2018,26/04/2022,88
1,1460,-190,70.59,1D,4Y,23/04/2018,26/04/2022,98
1,1460,-180,70.59,1D,4Y,23/04/2018,26/04/2022,108
1,1460,-170,70.59,1D,4Y,23/04/2018,26/04/2022,118
1,1460,-160,70.59,1D,4Y,23/04/2018,26/04/2022,128
1,1460,-150,70.59,1D,4Y,23/04/2018,26/04/2022,138
1,1460,-140,70.59,1D,4Y,23/04/2018,26/04/2022,148
1,1460,-130,70.59,1D,4Y,23/04/2018,26/04/2022,158
1,1460,-120,70.59,1D,4Y,23/04/2018,26/04/2022,168
1,1460,-110,70.59,1D,4Y,23/04/2018,26/04/2022,178
1,1460,-100,70.59,1D,4Y,23/04/2018,26/04/2022,188
1,1460,-90,70.59,1D,4Y,23/04/2018,26/04/2022,198
1,1460,-80,70.59,1D,4Y,23/04/2018,26/04/2022,208
1,1460,-70,70.59,1D,4Y,23/04/2018,26/04/2022,218
1,1460,-60,70.59,1D,4Y,23/04/2018,26/04/2022,228
1,1460,-50,70.59,1D,4Y,23/04/2018,26/04/2022,238
1,1460,-40,70.59,1D,4Y,23/04/2018,26/04/2022,248
1,1460,-30,70.59,1D,4Y,23/04/2018,26/04/2022,258
1,1460,-20,70.59,1D,4Y,23/04/2018,26/04/2022,268
1,1460,-10,70.59,1D,4Y,23/04/2018,26/04/2022,278
1,1460,0,70.59,1D,4Y,23/04/2018,26/04/2022,288
1,1460,10,70.59,1D,4Y,23/04/2018,26/04/2022,298
1,1460,20,70.59,1D,4Y,23/04/2018,26/04/2022,308
1,1460,30,70.59,1D,4Y,23/04/2018,26/04/2022,318
1,1460,40,70.59,1D,4Y,23/04/2018,26/04/2022,328
1,1460,50,70.59,1D,4Y,23/04/2018,26/04/2022,338
1,1460,60,70.59,1D,4Y,23/04/2018,26/04/2022,348
1,1460,70,70.59,1D,4Y,23/04/2018,26/04/2022,358
1,1460,80,70.59,1D,4Y,23/04/2018,26/04/2022,368
1,1460,90,70.59,1D,4Y,23/04/2018,26/04/2022,378
1,1460,100,70.59,1D,4Y,23/04/2018,26/04/2022,388
1,1460,110,70.59,1D,4Y,23/04/2018,26/04/2022,398
1,1460,120,70.59,1D,4Y,23/04/2018,26/04/2022,408
1,1460,130,70.59,1D,4Y,23/04/2018,26/04/2022,418
1,1460,140,70.59,1D,4Y,23/04/2018,26/04/2022,428
1,1460,150,70.59,1D,4Y,23/04/2018,26/04/2022,438
1,1460,160,70.59,1D,4Y,23/04/2018,26/04/2022,448
1,1460,170,70.59,1D,4Y,23/04/2018,26/04/2022,458
1,1460,180,70.59,1D,4Y,23/04/2018,26/04/2022,468
1,1460,190,70.59,1D,4Y,23/04/2018,26/04/2022,478
1,1460,200,70.59,1D,4Y,23/04/2018,26/04/2022,488
1,1460,210,70.59,1D,4Y,23/04/2018,26/04/2022,498
1,1460,220,70.59,1D,4Y,23/04/2018,26/04/2022,508
1,1460,230,70.59,1D,4Y,23/04/2018,26/04/2022,518
1,1460,240,70.59,1D,4Y,23/04/2018,26/04/2022,528
1,1460,250,70.59,1D,4Y,23/04/2018,26/04/2022,538
1,1460,260,70.59,1D,4Y,23/04/2018,26/04/2022,548
1,1460,270,70.59,1D,4Y,23/04/2018,26/04/2022,558
1,1460,280,70.59,1D,4Y,23/04/2018,26/04/2022,568
1,1460,290,70.59,1D,4Y,23/04/2018,26/04/2022,578
1,1460,300,70.59,1D,4Y,23/04/2018,26/04/2022,588
1,1460,310,70.59,1D,4Y,23/04/2018,26/04/2022,598
1,1460,320,70.59,1D,4Y,23/04/2018,26/04/2022,608
1,1460,330,70.59,1D,4Y,23/04/2018,26/04/2022,618
1,1460,340,70.59,1D,4Y,23/04/2018,26/04/2022,628
1,1460,350,70.59,1D,4Y,23/04/2018,26/04/2022,638
1,1460,360,70.59,1D,4Y,23/04/2018,26/04/2022,648
1,1460,370,70.59,1D,4Y,23/04/2018,26/04/2022,658
1,1460,380,70.59,1D,4Y,23/04/2018,26/04/2022,668
1,1460,390,70.59,1D,4Y,23/04/2018,26/04/2022,678
1,1460,400,70.59,1D,4Y,23/04/2018,26/04/2022,688
1,1460,410,70.59,1D,4Y,23/04/2018,26/04/2022,698
1,1460,420,70.59,1D,4Y,23/04/2018,26/04/2022,708
1,1460,430,70.59,1D,4Y,23/04/2018,26/04/2022,718
1,1460,440,70.59,1D,4Y,23/04/2018,26/04/2022,728
1,1460,450,70.59,1D,4Y,23/04/2018,26/04/2022,738
1,1460,460,70.59,1D,4Y,23/04/2018,26/04/2022,748
1,1460,470,70.59,1D,4Y,23/04/2018,26/04/2022,758
1,1460,480,70.59,1D,4Y,23/04/2018,26/04/2022,768
1,1460,490,70.59,1D,4Y,23/04/2018,26/04/2022,778
1,1460,500,70.59,1D,4Y,23/04/2018,26/04/2022,788
1,1460,510,70.59,1D,4Y,23/04/2018,26/04/2022,798
1,1460,520,70.59,1D,4Y,23/04/2018,26/04/2022,808
1,1460,530,70.59,1D,4Y,23/04/2018,26/04/2022,818
1,1460,540,70.59,1D,4Y,23/04/2018,26/04/2022,828
1,1460,550,70.59,1D,4Y,23/04/2018,26/04/2022,838
1,1460,560,70.59,1D,4Y,23/04/2018,26/04/2022,848
1,1460,570,70.59,1D,4Y,23/04/2018,26/04/2022,858
1,1460,580,70.59,1D,4Y,23/04/2018,26/04/2022,868
1,1460,590,70.59,1D,4Y,23/04/2018,26/04/2022,878
1,1460,600,70.59,1D,4Y,23/04/2018,26/04/2022,888
1,1460,610,70.59,1D,4Y,23/04/2018,26/04/2022,898
1,1460,620,70.59,1D,4Y,23/04/2018,26/04/2022,908
1,1460,630,70.59,1D,4Y,23/04/2018,26/04/2022,918
1,1460,640,70.59,1D,4Y,23/04/2018,26/04/2022,928
1,1460,650,70.59,1D,4Y,23/04/2018,26/04/2022,938
1,1460,660,70.59,1D,4Y,23/04/2018,26/04/2022,948
1,1460,670,70.59,1D,4Y,23/04/2018,26/04/2022,958
1,1460,680,70.59,1D,4Y,23/04/2018,26/04/2022,968
1,1460,690,70.59,1D,4Y,23/04/2018,26/04/2022,978
1,1460,700,70.59,1D,4Y,23/04/2018,26/04/2022,988
1,1460,710,70.59,1D,4Y,23/04/2018,26/04/2022,998
1,1460,720,70.59,1D,4Y,23/04/2018,26/04/2022,1008
1,1460,730,70.59,1D,4Y,23/04/2018,26/04/2022,1018
1,1460,740,70.59,1D,4Y,23/04/2018,26/04/2022,1028
1,1460,750,70.59,1D,4Y,23/04/2018,26/04/2022,1038
1,1460,760,70.59,1D,4Y,23/04/2018,26/04/2022,1048
1,1460,770,70.59,1D,4Y,23/04/2018,26/04/2022,1058
1,1460,780,70.59,1D,4Y,23/04/2018,26/04/2022,1068
1,1460,790,70.59,1D,4Y,23/04/2018,26/04/2022,1078
1,1460,800,70.59,1D,4Y,23/04/2018,26/04/2022,1088
1,1460,810,70.59,1D,4Y,23/04/2018,26/04/2022,1098
1,1460,820,70.59,1D,4Y,23/04/2018,26/04/2022,1108
1,1460,830,70.59,1D,4Y,23/04/2018,26/04/2022,1118
1,1460,840,70.59,1D,4Y,23/04/2018,26/04/2022,1128
1,1460,850,70.59,1D,4Y,23/04/2018,26/04/2022,1138
1,1460,860,70.59,1D,4Y,23/04/2018,26/04/2022,1148
1,1460,870,70.59,1D,4Y,23/04/2018,26/04/2022,1158
1,1460,880,70.59,1D,4Y,23/04/2018,26/04/2022,1168
1,1460,890,70.59,1D,4Y,23/04/2018,26/04/2022,1178
1,1460,900,70.59,1D,4Y,23/04/2018,26/04/2022,1188
1,1460,910,70.59,1D,4Y,23/04/2018,26/04/2022,1198
1,1460,920,70.59,1D,4Y,23/04/2018,26/04/2022,1208
1,1460,930,70.59,1D,4Y,23/04/2018,26/04/2022,1218
1,1460,940,70.59,1D,4Y,23/04/2018,26/04/2022,1228
1,1460,950,70.59,1D,4Y,23/04/2018,26/04/2022,1238
1,1460,960,70.59,1D,4Y,23/04/2018,26/04/2022,1248
1,1460,970,70.59,1D,4Y,23/04/2018,26/04/2022,1258
1,1460,980,70.59,1D,4Y,23/04/2018,26/04/2022,1268
1,1460,990,70.59,1D,4Y,23/04/2018,26/04/2022,1278
1,1825,-990,70.93,1D,5Y,23/04/2018,26/04/2023,-699
1,1825,-980,70.93,1D,5Y,23/04/2018,26/04/2023,-689
1,1825,-970,70.93,1D,5Y,23/04/2018,26/04/2023,-679
1,1825,-960,70.93,1D,5Y,23/04/2018,26/04/2023,-669
1,1825,-950,70.93,1D,5Y,23/04/2018,26/04/2023,-659
1,1825,-940,70.93,1D,5Y,23/04/2018,26/04/2023,-649
1,1825,-930,70.93,1D,5Y,23/04/2018,26/04/2023,-639
1,1825,-920,70.93,1D,5Y,23/04/2018,26/04/2023,-629
1,1825,-910,70.93,1D,5Y,23/04/2018,26/04/2023,-619
